Date,High,Low,Open,Close,Volume,Adj Close,short_avg,long_avg,rank
2020-11-18,1.1200000047683716,1.059999942779541,1.1200000047683716,1.0800000429153442,71800,1.0800000429153442,1.0800000429153442,1.0800000429153442,0
2020-11-19,1.1100000143051147,1.0399999618530271,1.059999942779541,1.059999942779541,14200,1.059999942779541,1.0699999928474426,1.0699999928474426,0
2020-11-20,1.100000023841858,1.0399999618530271,1.0700000524520874,1.0800000429153442,27000,1.0800000429153442,1.0733333428700764,1.0733333428700764,0
2020-11-23,1.149999976158142,1.0800000429153442,1.1299999952316284,1.090000033378601,50300,1.090000033378601,1.0766666730244954,1.0775000154972076,0
2020-11-24,1.1799999475479126,1.090000033378601,1.1799999475479126,1.1200000047683716,85100,1.1200000047683716,1.096666693687439,1.0860000133514405,0
2020-11-25,1.5199999809265137,1.1200000047683716,1.1200000047683716,1.3799999952316284,1868200,1.3799999952316284,1.196666677792867,1.1350000103314717,0
2020-11-27,1.3600000143051147,1.1799999475479126,1.2999999523162842,1.2699999809265137,272100,1.2699999809265137,1.256666660308838,1.1542857204164778,0
2020-11-30,1.2699999809265137,1.149999976158142,1.25,1.2000000476837158,130000,1.2000000476837158,1.2833333412806194,1.1600000113248825,0
2020-12-01,1.2400000095367432,1.1299999952316284,1.2400000095367432,1.190000057220459,66300,1.190000057220459,1.2200000286102295,1.1633333497577245,0
2020-12-02,1.2400000095367432,1.059999942779541,1.1299999952316284,1.190000057220459,74300,1.190000057220459,1.193333387374878,1.1660000205039978,0
2020-12-03,1.3300000429153442,1.1399999856948853,1.1399999856948853,1.2799999713897705,178100,1.2799999713897705,1.2200000286102295,1.1860000133514403,0
2020-12-04,1.2999999523162842,1.2300000190734863,1.2999999523162842,1.2599999904632568,56100,1.2599999904632568,1.243333339691162,1.206000018119812,0
2020-12-07,1.2699999809265137,1.1699999570846558,1.2699999809265137,1.1799999475479126,93300,1.1799999475479126,1.2399999698003132,1.216000008583069,0
2020-12-08,1.1799999475479126,1.100000023841858,1.1799999475479126,1.1399999856948853,96300,1.1399999856948853,1.1933333079020183,1.2210000038146973,0
2020-12-09,1.25,1.1699999570846558,1.1799999475479126,1.2100000381469729,179600,1.2100000381469729,1.1766666571299236,1.2300000071525574,0
2020-12-10,1.3300000429153442,1.2200000286102295,1.2200000286102295,1.2699999809265137,102200,1.2699999809265137,1.2066666682561238,1.2190000057220458,0
2020-12-11,1.3300000429153442,1.2200000286102295,1.2799999713897705,1.2400000095367432,116600,1.2400000095367432,1.2400000095367432,1.216000008583069,0
2020-12-14,1.2799999713897705,1.1699999570846558,1.2100000381469729,1.190000057220459,87500,1.190000057220459,1.2333333492279053,1.2150000095367433,0
2020-12-15,1.2100000381469729,1.159999966621399,1.2100000381469729,1.2000000476837158,22000,1.2000000476837158,1.2100000381469729,1.216000008583069,0
2020-12-16,1.3300000429153442,1.190000057220459,1.2100000381469729,1.2799999713897705,331600,1.2799999713897705,1.2233333587646484,1.225,0
2020-12-17,1.4500000476837158,1.2899999618530271,1.3300000429153442,1.340000033378601,391700,1.340000033378601,1.2733333508173623,1.231000006198883,0
2020-12-18,1.4800000190734863,1.350000023841858,1.399999976158142,1.440000057220459,250000,1.440000057220459,1.3533333539962769,1.2490000128746033,0
2020-12-21,1.590000033378601,1.3700000047683716,1.3700000047683716,1.5399999618530271,268800,1.5399999618530271,1.440000017484029,1.2850000143051148,0
2020-12-22,1.6699999570846558,1.399999976158142,1.5299999713897705,1.4700000286102295,336800,1.4700000286102295,1.4833333492279053,1.3180000185966492,0
2020-12-23,1.5700000524520874,1.3600000143051147,1.5,1.3899999856948853,110700,1.3899999856948853,1.4666666587193806,1.3360000133514405,0
2020-12-24,1.600000023841858,1.3899999856948853,1.4199999570846558,1.5700000524520874,162000,1.5700000524520874,1.4766666889190674,1.3660000205039975,0
2020-12-28,1.7200000286102295,1.3799999952316284,1.600000023841858,1.6399999856948853,388000,1.6399999856948853,1.5333333412806194,1.406000018119812,0
2020-12-29,1.6299999952316284,1.5,1.5,1.5199999809265137,75500,1.5199999809265137,1.5766666730244954,1.4390000104904177,0
2020-12-30,1.659999966621399,1.5099999904632568,1.5399999618530271,1.649999976158142,322800,1.649999976158142,1.603333314259847,1.4840000033378602,0
2020-12-31,3.0,1.7699999809265137,1.8600000143051147,2.190000057220459,17404600,2.190000057220459,1.7866666714350383,1.5750000119209289,0
2021-01-04,3.849999904632568,2.380000114440918,2.900000095367432,2.5999999046325684,37765100,2.5999999046325684,2.146666646003723,1.7009999990463256,0
2021-01-05,2.619999885559082,2.130000114440918,2.25,2.549999952316284,2300800,2.549999952316284,2.446666638056437,1.811999988555908,0
2021-01-06,2.450000047683716,2.0,2.299999952316284,2.069999933242798,912400,2.069999933242798,2.4066665967305503,1.8649999856948851,0
2021-01-07,2.8499999046325684,2.119999885559082,2.150000095367432,2.369999885559082,3733400,2.369999885559082,2.3299999237060547,1.9549999713897703,0
2021-01-08,3.049999952316284,2.5199999809265137,2.609999895095825,2.7300000190734863,2140100,2.7300000190734863,2.389999945958456,2.0889999747276304,0
2021-01-11,2.630000114440918,2.3499999046325684,2.5999999046325684,2.440000057220459,606500,2.440000057220459,2.513333320617676,2.175999975204468,0
2021-01-12,2.4800000190734863,2.25,2.369999885559082,2.390000104904175,267000,2.390000104904175,2.520000060399373,2.2509999871253967,0
2021-01-13,2.470000028610229,2.319999933242798,2.390000104904175,2.4200000762939453,340000,2.4200000762939453,2.4166667461395264,2.34099999666214,0
2021-01-14,2.6600000858306885,2.450000047683716,2.450000047683716,2.5999999046325684,561400,2.5999999046325684,2.470000028610229,2.4359999895095825,0
2021-01-15,2.5899999141693115,2.3299999237060547,2.549999952316284,2.450000047683716,372600,2.450000047683716,2.490000009536743,2.4619999885559083,0
