Date,High,Low,Open,Close,Volume,Adj Close,short_avg,long_avg,rank
2020-11-17,0.5600000023841858,0.5199999809265137,0.5299999713897705,0.550000011920929,7123500,0.550000011920929,0.550000011920929,0.550000011920929,0
2020-11-18,0.5600000023841858,0.5199999809265137,0.5600000023841858,0.5400000214576721,3290600,0.5400000214576721,0.5450000166893005,0.5450000166893005,0
2020-11-19,0.550000011920929,0.5299999713897705,0.550000011920929,0.5400000214576721,2754100,0.5400000214576721,0.5433333516120911,0.5433333516120911,0
2020-11-20,0.6200000047683716,0.5400000214576721,0.550000011920929,0.5899999737739563,5704800,0.5899999737739563,0.5566666722297668,0.5550000071525574,0
2020-11-23,0.6399999856948853,0.5899999737739563,0.6000000238418579,0.6000000238418579,3090100,0.6000000238418579,0.5766666730244955,0.5640000104904175,0
2020-11-24,0.6100000143051147,0.5600000023841858,0.6100000143051147,0.5799999833106995,4271400,0.5799999833106995,0.5899999936421713,0.5666666726271311,0
2020-11-25,0.5799999833106995,0.5400000214576721,0.5699999928474426,0.5600000023841858,3757600,0.5600000023841858,0.5800000031789144,0.5657142911638532,0
2020-11-27,0.5600000023841858,0.5400000214576721,0.5600000023841858,0.550000011920929,1620900,0.550000011920929,0.5633333325386047,0.5637500062584877,0
2020-11-30,0.5600000023841858,0.5099999904632568,0.550000011920929,0.5400000214576721,5744700,0.5400000214576721,0.550000011920929,0.5611111190583971,0
2020-12-01,0.5400000214576721,0.5199999809265137,0.5400000214576721,0.5199999809265137,3070000,0.5199999809265137,0.5366666714350382,0.5570000052452088,0
2020-12-02,0.5199999809265137,0.5,0.5199999809265137,0.5199999809265137,2655800,0.5199999809265137,0.5266666611035665,0.5540000021457672,0
2020-12-03,0.5899999737739563,0.5099999904632568,0.5400000214576721,0.5600000023841858,16270900,0.5600000023841858,0.5333333214124044,0.5560000002384186,0
2020-12-04,0.7900000214576721,0.6399999856948853,0.7900000214576721,0.699999988079071,95207200,0.699999988079071,0.5933333237965902,0.5719999969005585,0
2020-12-07,0.7400000095367432,0.6700000166893005,0.7099999785423279,0.6899999976158142,21646000,0.6899999976158142,0.649999996026357,0.5819999992847442,0
2020-12-08,0.8600000143051147,0.699999988079071,0.7099999785423279,0.8600000143051147,58612900,0.8600000143051147,0.75,0.60799999833107,0
2020-12-09,1.090000033378601,0.800000011920929,1.0199999809265137,0.8700000047683716,109261600,0.8700000047683716,0.8066666722297668,0.6370000004768371,0
2020-12-10,0.8600000143051147,0.7599999904632568,0.7900000214576721,0.8299999833106995,19658500,0.8299999833106995,0.8533333341280619,0.6639999985694885,0
2020-12-11,0.8500000238418579,0.7799999713897705,0.8299999833106995,0.8399999737739563,13527800,0.8399999737739563,0.8466666539510092,0.6929999947547912,0
2020-12-14,0.9300000071525574,0.8199999928474426,0.8299999833106995,0.8799999952316284,15872500,0.8799999952316284,0.8499999841054281,0.7269999921321869,0
2020-12-15,0.8999999761581421,0.8299999833106995,0.8799999952316284,0.8399999737739563,9030500,0.8399999737739563,0.853333314259847,0.7589999914169312,0
2020-12-16,0.8399999737739563,0.7900000214576721,0.8299999833106995,0.8199999928474426,7726900,0.8199999928474426,0.8466666539510092,0.7889999926090241,0
2020-12-17,0.8399999737739563,0.7799999713897705,0.800000011920929,0.8100000023841858,7435500,0.8100000023841858,0.8233333230018616,0.813999992609024,0
2020-12-18,0.8199999928474426,0.7699999809265137,0.8100000023841858,0.7699999809265137,6972000,0.7699999809265137,0.799999992052714,0.8209999918937683,0
2020-12-21,0.800000011920929,0.7200000286102295,0.7699999809265137,0.7400000095367432,7716800,0.7400000095367432,0.7733333309491476,0.8259999930858613,0
2020-12-22,0.7599999904632568,0.699999988079071,0.7599999904632568,0.699999988079071,12265800,0.699999988079071,0.7366666595141093,0.8099999904632569,0
