Date,High,Low,Open,Close,Volume,Adj Close,short_avg,long_avg,rank
2020-11-30,3.450000047683716,3.140000104904175,3.440000057220459,3.309999942779541,4089900,3.309999942779541,3.309999942779541,3.309999942779541,0
2020-12-01,3.369999885559082,3.0999999046325684,3.369999885559082,3.109999895095825,5066800,3.109999895095825,3.209999918937683,3.209999918937683,0
2020-12-02,3.1700000762939453,2.9600000381469727,3.0799999237060547,3.109999895095825,4162600,3.109999895095825,3.176666577657064,3.176666577657064,0
2020-12-03,3.1700000762939453,3.0299999713897705,3.119999885559082,3.059999942779541,3656500,3.059999942779541,3.0933332443237305,3.147499918937683,0
2020-12-04,3.1050000190734863,3.009999990463257,3.0999999046325684,3.0799999237060547,3253700,3.0799999237060547,3.0833332538604736,3.133999919891357,0
2020-12-07,3.1050000190734863,3.0199999809265137,3.0899999141693115,3.039999961853028,3894800,3.039999961853028,3.059999942779541,3.1183332602183023,0
2020-12-08,3.069999933242798,2.947999954223633,3.039999961853028,3.059999942779541,3812300,3.059999942779541,3.059999942779541,3.1099999291556224,0
2020-12-09,3.0799999237060547,2.799999952316284,3.039999961853028,2.815000057220459,8480900,2.815000057220459,2.9716666539510093,3.073124945163727,0
2020-12-10,2.994999885559082,2.7720000743865967,2.799999952316284,2.950000047683716,8546500,2.950000047683716,2.9416666825612388,3.059444400999281,0
2020-12-11,3.0299999713897705,2.8399999141693115,2.9600000381469727,2.869999885559082,5789900,2.869999885559082,2.878333330154419,3.040499949455261,0
2020-12-14,3.2699999809265137,2.924999952316284,2.934000015258789,3.180000066757202,10301700,3.180000066757202,3.0,3.027499961853027,0
2020-12-15,3.259999990463257,3.0,3.2330000400543213,3.0799999237060547,4832100,3.0799999237060547,3.0433332920074463,3.0244999647140505,0
2020-12-16,3.119999885559082,3.0,3.069999933242798,3.039999961853028,3026300,3.039999961853028,3.099999984105428,3.0174999713897703,0
2020-12-17,3.130000114440918,2.9800000190734863,3.065000057220459,3.109999895095825,4093700,3.109999895095825,3.076666593551636,3.0224999666213987,0
2020-12-18,3.125,2.984999895095825,3.109999895095825,3.0,15076600,3.0,3.049999952316284,3.0144999742507936,0
2020-12-21,3.069999933242798,2.940000057220459,3.059999942779541,3.049999952316284,6500700,3.049999952316284,3.053333282470703,3.015499973297119,0
2020-12-22,3.0799999237060547,2.970000028610229,3.059999942779541,3.009999990463257,4364800,3.009999990463257,3.0199999809265137,3.01049997806549,0
2020-12-23,3.009999990463257,2.9100000858306885,2.990000009536743,2.9800000190734863,3283100,2.9800000190734863,3.013333320617676,3.0269999742507934,0
2020-12-24,3.009999990463257,2.9100000858306885,2.9800000190734863,2.9200000762939453,2189000,2.9200000762939453,2.970000028610229,3.023999977111816,0
2020-12-28,2.9549999237060547,2.799999952316284,2.930000066757202,2.809999942779541,6029600,2.809999942779541,2.9033333460489907,3.0179999828338624,0
2020-12-29,2.8499999046325684,2.7100000381469727,2.8499999046325684,2.720000028610229,5393300,2.720000028610229,2.8166666825612388,2.971999979019165,0
2020-12-30,2.990000009536743,2.720000028610229,2.7699999809265137,2.990000009536743,5638800,2.990000009536743,2.839999993642172,2.9629999876022337,0
2020-12-31,2.9600000381469727,2.7799999713897705,2.9600000381469727,2.799999952316284,4890500,2.799999952316284,2.8366666634877524,2.93899998664856,0
2021-01-04,2.9600000381469727,2.759999990463257,2.8299999237060547,2.924999952316284,5299900,2.924999952316284,2.9049999713897705,2.9204999923706056,0
2021-01-05,3.0,2.914999961853028,2.930000066757202,2.930000066757202,3254500,2.930000066757202,2.884999990463257,2.913499999046325,0
2021-01-06,3.059999942779541,2.9100000858306885,2.950000047683716,2.990000009536743,5228800,2.990000009536743,2.9483333428700766,2.907500004768372,0
2021-01-07,3.130000114440918,2.990000009536743,3.009999990463257,3.069999933242798,4970200,3.069999933242798,2.996666669845581,2.913499999046325,0
2021-01-08,3.150000095367432,3.049999952316284,3.109999895095825,3.0999999046325684,4156200,3.0999999046325684,3.053333282470703,2.925499987602234,0
2021-01-11,3.150000095367432,3.005000114440918,3.0799999237060547,3.039999961853028,3986700,3.039999961853028,3.069999933242798,2.937499976158142,0
2021-01-12,3.0999999046325684,3.0,3.069999933242798,3.049999952316284,3971500,3.049999952316284,3.06333327293396,2.961499977111816,0
2021-01-13,3.25,2.970000028610229,3.069999933242798,3.109999895095825,16840600,3.109999895095825,3.066666603088379,3.000499963760376,0
2021-01-14,3.200000047683716,3.095000028610229,3.13100004196167,3.1700000762939453,5268500,3.1700000762939453,3.109999974568685,3.018499970436096,0
2021-01-15,3.1600000858306885,3.039999961853028,3.140000104904175,3.049999952316284,4215600,3.049999952316284,3.109999974568685,3.043499970436096,0
2021-01-19,3.220000028610229,3.039999961853028,3.117000102996826,3.140000104904175,6017500,3.140000104904175,3.1200000445048013,3.064999985694885,0
2021-01-20,3.289999961853028,3.0999999046325684,3.190000057220459,3.1700000762939453,9859100,3.1700000762939453,3.1200000445048013,3.08899998664856,0
2021-01-21,3.234999895095825,3.109999895095825,3.220000028610229,3.150000095367432,6312600,3.150000095367432,3.1533334255218506,3.1049999952316285,0
2021-01-22,3.3949999809265137,3.0999999046325684,3.150000095367432,3.359999895095825,6565400,3.359999895095825,3.2266666889190674,3.133999991416931,0
2021-01-25,3.930000066757202,3.4600000381469727,3.4800000190734863,3.7100000381469727,11988100,3.7100000381469727,3.4066666762034097,3.195000004768372,0
2021-01-26,3.859999895095825,3.694999933242798,3.809999942779541,3.759999990463257,7869300,3.759999990463257,3.609999974568685,3.2670000076293944,0
2021-01-27,3.7300000190734863,3.440000057220459,3.549999952316284,3.490000009536743,8272700,3.490000009536743,3.653333346048991,3.3110000133514403,0
