Date,High,Low,Open,Close,Volume,Adj Close,short_avg,long_avg,rank
2020-11-23,0.9100000262260436,0.8399999737739563,0.8799999952316284,0.8500000238418579,7205900,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.0
2020-11-24,0.8399999737739563,0.800000011920929,0.8399999737739563,0.800000011920929,9571100,0.800000011920929,0.8250000178813934,0.8250000178813934,0.0
2020-11-25,0.8700000047683716,0.3499999940395355,0.8100000023841858,0.4000000059604645,203849600,0.4000000059604645,0.6833333472410837,0.6833333472410837,0.0
2020-11-27,0.4000000059604645,0.3499999940395355,0.3700000047683716,0.3799999952316284,58026600,0.3799999952316284,0.526666671037674,0.6075000092387199,0.0
2020-11-30,0.3899999856948852,0.3600000143051147,0.3700000047683716,0.3700000047683716,43036100,0.3700000047683716,0.3833333353201548,0.5600000083446502,0.0
2020-12-01,0.3700000047683716,0.3499999940395355,0.3700000047683716,0.3600000143051147,26881100,0.3600000143051147,0.3700000047683716,0.5266666760047277,0.0
2020-12-02,0.3600000143051147,0.3199999928474426,0.3600000143051147,0.3400000035762787,24476000,0.3400000035762787,0.3566666742165883,0.5000000085149493,0.0
2020-12-03,0.3799999952316284,0.3499999940395355,0.3600000143051147,0.3600000143051147,37243300,0.3600000143051147,0.3533333440621694,0.4825000092387199,0.0
2020-12-04,0.4000000059604645,0.3700000047683716,0.3700000047683716,0.3799999952316284,33280200,0.3799999952316284,0.3600000043710072,0.4711111187934875,0.0
2020-12-07,0.3899999856948852,0.3700000047683716,0.3700000047683716,0.3700000047683716,12450300,0.3700000047683716,0.3700000047683716,0.4610000073909759,0.0
2020-12-08,0.3700000047683716,0.3499999940395355,0.3700000047683716,0.3499999940395355,19842200,0.3499999940395355,0.3666666646798451,0.4110000044107437,0.0
2020-12-09,0.3499999940395355,0.3300000131130218,0.3499999940395355,0.3300000131130218,16811000,0.3300000131130218,0.350000003973643,0.364000004529953,0.0
2020-12-10,0.3400000035762787,0.3300000131130218,0.3300000131130218,0.3400000035762787,8792900,0.3400000035762787,0.3400000035762787,0.3580000042915344,0.0
2020-12-11,0.3499999940395355,0.3300000131130218,0.3400000035762787,0.3400000035762787,9904100,0.3400000035762787,0.3366666734218597,0.3540000051259994,0.0
2020-12-14,0.3400000035762787,0.3199999928474426,0.3400000035762787,0.3300000131130218,9188400,0.3300000131130218,0.3366666734218597,0.3500000059604645,0.0
2020-12-15,0.3300000131130218,0.3100000023841858,0.3300000131130218,0.3100000023841858,13161400,0.3100000023841858,0.3266666730244954,0.3450000047683715,0.0
2020-12-16,0.3199999928474426,0.3100000023841858,0.3199999928474426,0.3100000023841858,8990700,0.3100000023841858,0.3166666726271311,0.3420000046491623,0.0
2020-12-17,0.3499999940395355,0.3199999928474426,0.3199999928474426,0.3400000035762787,19271900,0.3400000035762787,0.3200000027815501,0.3400000035762787,0.0
2020-12-18,0.3600000143051147,0.3300000131130218,0.3400000035762787,0.3300000131130218,11597700,0.3300000131130218,0.3266666730244954,0.335000005364418,0.0
2020-12-21,0.3300000131130218,0.3199999928474426,0.3300000131130218,0.3300000131130218,8761600,0.3300000131130218,0.3333333432674408,0.331000006198883,0.0
2020-12-22,0.3300000131130218,0.3199999928474426,0.3300000131130218,0.3300000131130218,7012400,0.3300000131130218,0.3300000131130218,0.3290000081062317,0.0
2020-12-23,0.3400000035762787,0.3199999928474426,0.3300000131130218,0.3400000035762787,13056800,0.3400000035762787,0.3333333432674408,0.3300000071525574,0.0
2020-12-24,0.3400000035762787,0.3300000131130218,0.3400000035762787,0.3400000035762787,4991100,0.3400000035762787,0.3366666734218597,0.3300000071525574,0.0
2020-12-28,0.3499999940395355,0.3300000131130218,0.3400000035762787,0.3300000131130218,9747100,0.3300000131130218,0.3366666734218597,0.3290000081062317,0.0
2020-12-29,0.3300000131130218,0.3199999928474426,0.3300000131130218,0.3199999928474426,7484900,0.3199999928474426,0.3300000031789143,0.3280000060796738,0.0
2020-12-30,0.3300000131130218,0.3199999928474426,0.3199999928474426,0.3300000131130218,7541900,0.3300000131130218,0.3266666730244954,0.3300000071525574,0.0
2020-12-31,0.3300000131130218,0.3199999928474426,0.3300000131130218,0.3199999928474426,10442500,0.3199999928474426,0.323333332935969,0.331000006198883,0.0
2021-01-04,0.3600000143051147,0.3199999928474426,0.3300000131130218,0.3499999940395355,22430900,0.3499999940395355,0.3333333333333333,0.3320000052452087,0.0
2021-01-05,0.4900000095367431,0.3700000047683716,0.3899999856948852,0.4099999964237213,85826800,0.4099999964237213,0.3599999944368998,0.3400000035762787,0.0
2021-01-06,0.4099999964237213,0.3700000047683716,0.4000000059604645,0.3700000047683716,25627400,0.3700000047683716,0.3766666650772095,0.3440000027418136,0.0
2021-01-07,0.3899999856948852,0.3700000047683716,0.3799999952316284,0.3799999952316284,16126400,0.3799999952316284,0.3866666654745738,0.3490000009536743,0.0
2021-01-08,0.3799999952316284,0.3600000143051147,0.3799999952316284,0.3700000047683716,12221800,0.3700000047683716,0.3733333349227905,0.3520000010728836,0.0
2021-01-11,0.4399999976158142,0.3899999856948852,0.4000000059604645,0.4399999976158142,33271600,0.4399999976158142,0.396666665871938,0.3620000004768371,0.0
2021-01-12,0.5,0.4099999964237213,0.4199999868869781,0.4799999892711639,87392200,0.4799999892711639,0.4299999972184499,0.3769999980926514,0.0
