Date,High,Low,Open,Close,Volume,Adj Close,short_avg,long_avg,rank
2020-11-18,1.6299999952316284,1.4800000190734863,1.4900000095367432,1.5499999523162842,1254000,1.5499999523162842,1.5499999523162842,1.5499999523162842,0.0
2020-11-19,1.5700000524520874,1.5,1.5299999713897705,1.5299999713897705,564000,1.5299999713897705,1.5399999618530271,1.5399999618530271,0.0
2020-11-20,1.5299999713897705,1.4800000190734863,1.5,1.5199999809265137,730100,1.5199999809265137,1.5333333015441897,1.5333333015441897,0.0
2020-11-23,1.5399999618530271,1.440000057220459,1.5099999904632568,1.4600000381469729,1523800,1.4600000381469729,1.503333330154419,1.5149999856948853,0.0
2020-11-24,1.4900000095367432,1.4199999570846558,1.4500000476837158,1.4199999570846558,886900,1.4199999570846558,1.4666666587193806,1.4959999799728394,0.0
2020-11-25,1.5700000524520874,1.409999966621399,1.4500000476837158,1.5399999618530271,1506200,1.5399999618530271,1.4733333190282183,1.503333310286204,0.0
2020-11-27,1.5700000524520874,1.5,1.5700000524520874,1.5199999809265137,587700,1.5199999809265137,1.4933332999547322,1.5057142632348195,0.0
2020-11-30,1.5399999618530271,1.4600000381469729,1.5199999809265137,1.5,726200,1.5,1.5199999809265137,1.5049999803304672,0.0
2020-12-01,1.5399999618530271,1.4600000381469729,1.5399999618530271,1.4600000381469729,844300,1.4600000381469729,1.493333339691162,1.4999999867545233,0.0
2020-12-02,1.5,1.399999976158142,1.4800000190734863,1.4700000286102295,678500,1.4700000286102295,1.4766666889190674,1.496999990940094,0.0
2020-12-03,1.4700000286102295,1.4199999570846558,1.4600000381469729,1.4299999475479126,849000,1.4299999475479126,1.4533333381017048,1.484999990463257,0.0
2020-12-04,1.5499999523162842,1.4199999570846558,1.4500000476837158,1.5199999809265137,1182500,1.5199999809265137,1.4733333190282183,1.483999991416931,0.0
2020-12-07,1.5499999523162842,1.4600000381469729,1.5099999904632568,1.4600000381469729,823700,1.4600000381469729,1.4699999888737996,1.477999997138977,0.0
2020-12-08,1.4700000286102295,1.399999976158142,1.4700000286102295,1.4500000476837158,1491300,1.4500000476837158,1.4766666889190674,1.4769999980926514,0.0
2020-12-09,1.4600000381469729,1.3600000143051147,1.4199999570846558,1.3899999856948853,1501600,1.3899999856948853,1.4333333571751912,1.4740000009536742,0.0
2020-12-10,1.4600000381469729,1.2699999809265137,1.3200000524520874,1.4199999570846558,2258100,1.4199999570846558,1.4199999968210857,1.4620000004768372,0.0
2020-12-11,1.440000057220459,1.3700000047683716,1.440000057220459,1.409999966621399,749200,1.409999966621399,1.40666663646698,1.4509999990463256,0.0
2020-12-14,1.4299999475479126,1.3300000429153442,1.3899999856948853,1.3300000429153442,1135600,1.3300000429153442,1.3866666555404663,1.4340000033378602,0.0
2020-12-15,1.3300000429153442,1.25,1.2799999713897705,1.2899999618530271,1747400,1.2899999618530271,1.34333332379659,1.4169999957084656,0.0
2020-12-16,1.3200000524520874,1.2799999713897705,1.309999942779541,1.2799999713897705,1257500,1.2799999713897705,1.299999992052714,1.3979999899864195,0.0
2020-12-17,1.309999942779541,1.25,1.2899999618530271,1.2699999809265137,1681900,1.2699999809265137,1.2799999713897705,1.3819999933242797,0.0
2020-12-18,1.2999999523162842,1.25,1.2899999618530271,1.2599999904632568,2489500,1.2599999904632568,1.2699999809265137,1.355999994277954,0.0
2020-12-21,1.2699999809265137,1.2100000381469729,1.2599999904632568,1.25,1905400,1.25,1.2599999904632568,1.3349999904632568,0.0
2020-12-22,1.2699999809265137,1.2200000286102295,1.2599999904632568,1.2300000190734863,1638100,1.2300000190734863,1.246666669845581,1.3129999876022338,0.0
2020-12-23,1.409999966621399,1.2300000190734863,1.2400000095367432,1.309999942779541,2802200,1.309999942779541,1.2633333206176758,1.3049999833106996,0.0
2020-12-24,1.3600000143051147,1.2599999904632568,1.350000023841858,1.2699999809265137,1075800,1.2699999809265137,1.2699999809265137,1.2899999856948852,0.0
2020-12-28,1.3200000524520874,1.2100000381469729,1.2899999618530271,1.2100000381469729,2085000,1.2100000381469729,1.2633333206176758,1.2699999928474426,0.0
2020-12-29,1.2300000190734863,1.159999966621399,1.2300000190734863,1.1799999475479126,3434200,1.1799999475479126,1.2199999888737996,1.2549999833106995,0.0
2020-12-30,1.25,1.159999966621399,1.1699999570846558,1.25,1468800,1.25,1.2133333285649617,1.2509999871253967,0.0
2020-12-31,1.25,1.2100000381469729,1.2300000190734863,1.2400000095367432,1346500,1.2400000095367432,1.2233333190282183,1.246999990940094,0.0
2021-01-04,1.2699999809265137,1.2100000381469729,1.2699999809265137,1.25,905500,1.25,1.246666669845581,1.244999992847443,0.0
2021-01-05,1.4500000476837158,1.2300000190734863,1.2599999904632568,1.3700000047683716,3264300,1.3700000047683716,1.2866666714350383,1.255999994277954,0.0
2021-01-06,1.4500000476837158,1.3200000524520874,1.350000023841858,1.340000033378601,2035400,1.340000033378601,1.3200000127156577,1.2649999976158142,0.0
2021-01-07,1.4299999475479126,1.3300000429153442,1.3700000047683716,1.3700000047683716,884300,1.3700000047683716,1.3600000143051147,1.2789999961853027,0.0
2021-01-08,1.399999976158142,1.2999999523162842,1.399999976158142,1.350000023841858,1186300,1.350000023841858,1.3533333539962769,1.2830000042915344,0.0
2021-01-11,1.3700000047683716,1.3300000429153442,1.350000023841858,1.3600000143051147,755000,1.3600000143051147,1.3600000143051147,1.2920000076293945,0.0
2021-01-12,2.2100000381469727,1.350000023841858,1.350000023841858,2.180000066757202,38010800,2.180000066757202,1.6300000349680583,1.3890000104904174,0.0
2021-01-13,2.119999885559082,1.809999942779541,2.039999961853028,1.9900000095367432,17120700,1.9900000095367432,1.84333336353302,1.4700000166893006,0.0
2021-01-14,1.9700000286102293,1.830000042915344,1.950000047683716,1.8600000143051147,7477500,1.8600000143051147,2.0100000301996865,1.531000018119812,0.0
2021-01-15,2.299999952316284,1.909999966621399,1.950000047683716,2.0799999237060547,15440100,2.0799999237060547,1.9766666491826368,1.6150000095367432,0.0
2021-01-19,2.940000057220459,2.069999933242798,2.240000009536743,2.3499999046325684,24078800,2.3499999046325684,2.096666614214579,1.725,0.0
2021-01-20,2.049999952316284,1.919999957084656,1.9600000381469729,1.950000047683716,23704700,1.950000047683716,2.12666662534078,1.7830000042915344,0.0
2021-01-21,2.0199999809265137,1.899999976158142,2.0,1.909999966621399,8635200,1.909999966621399,2.069999972979228,1.839999997615814,0.0
2021-01-22,1.919999957084656,1.809999942779541,1.899999976158142,1.909999966621399,6367100,1.909999966621399,1.9233333269755049,1.893999993801117,0.0
2021-01-25,2.5,1.919999957084656,1.950000047683716,2.4100000858306885,29080000,2.4100000858306885,2.076666673024496,2.0,0.0
2021-01-26,2.740000009536743,2.289999961853028,2.509999990463257,2.400000095367432,16669500,2.400000095367432,2.240000049273173,2.104000008106232,0.0
2021-01-27,2.5899999141693115,2.130000114440918,2.2300000190734863,2.2799999713897705,12184400,2.2799999713897705,2.3633333841959634,2.1139999985694886,0.0
2021-01-28,2.490000009536743,2.200000047683716,2.299999952316284,2.25,6476000,2.25,2.310000022252401,2.1399999976158144,0.0
2021-01-29,2.289999961853028,2.119999885559082,2.2799999713897705,2.200000047683716,4941200,2.200000047683716,2.243333339691162,2.1740000009536744,0.0
2021-02-01,2.25,2.0299999713897705,2.240000009536743,2.130000114440918,6350500,2.130000114440918,2.193333387374878,2.1790000200271606,0.0
2021-02-02,2.289999961853028,2.0799999237060547,2.1700000762939453,2.1700000762939453,4891300,2.1700000762939453,2.1666667461395264,2.1610000371932983,0.0
2021-02-03,2.400000095367432,2.190000057220459,2.200000047683716,2.319999933242798,5687100,2.319999933242798,2.2066667079925537,2.1980000257492067,0.0
2021-02-04,2.400000095367432,2.289999961853028,2.369999885559082,2.319999933242798,3202200,2.319999933242798,2.2699999809265137,2.2390000224113464,0.0
2021-02-05,2.4200000762939453,2.2300000190734863,2.4100000858306885,2.319999933242798,4597100,2.319999933242798,2.319999933242798,2.280000019073486,0.0
2021-02-08,2.789999961853028,2.319999933242798,2.3499999046325684,2.5899999141693115,9604700,2.5899999141693115,2.409999926884969,2.2980000019073485,0.0
2021-02-09,2.940000057220459,2.6700000762939453,2.680000066757202,2.7699999809265137,8139900,2.7699999809265137,2.559999942779541,2.334999990463257,0.0
2021-02-10,2.890000104904175,2.4800000190734863,2.890000104904175,2.640000104904175,5848500,2.640000104904175,2.6666666666666665,2.371000003814697,0.0
2021-02-11,2.6600000858306885,2.4600000381469727,2.630000114440918,2.630000114440918,4331300,2.630000114440918,2.680000066757202,2.409000015258789,0.0
2021-02-12,2.5999999046325684,2.470000028610229,2.5899999141693115,2.509999990463257,2620200,2.509999990463257,2.5933334032694497,2.440000009536744,0.0
2021-02-16,2.5199999809265137,2.0999999046325684,2.490000009536743,2.299999952316284,10761200,2.299999952316284,2.4800000190734863,2.45699999332428,13.64
